Category,Company,Slogan,Logo_Link,Logo_File,r,g,b
tours,Heathrow Airport,Making every journey better.,https://www.sloganlist.com/upfile/202008/2020083181529057.png,images/tours/Heathrow_Airport.png,66,39,105
tours,Regent Seven Seas Cruises,The true value of luxury.,https://www.sloganlist.com/upfile/202008/2020083181353129.png,images/tours/Regent_Seven_Seas_Cruises.png,84,116,140
tours,Howard Johnson's,Where you feel at home.,https://www.sloganlist.com/upfile/202008/2020083180914801.png,images/tours/Howard_Johnson's.png,243,165,122
tours,Royal Caribbean International,Way more than a cruise.,https://www.sloganlist.com/upfile/201810/2018102962667777.png,images/tours/Royal_Caribbean_International.png,225,183,61
tours,Rodeway Inn,Welcoming. Helpful. Value.,https://www.sloganlist.com/upfile/202008/2020083180458561.png,images/tours/Rodeway_Inn.png,20,124,188
tours,Uniworld,The value of experience.,https://www.sloganlist.com/upfile/202008/2020083180316969.png,images/tours/Uniworld.png,24,61,114
tours,Motel 6,Weâll Leave The Light On For You.,https://www.sloganlist.com/upfile/201810/2018101344205253.png,images/tours/Motel_6.png,248,55,44
tours,Carnival Cruise Line,Fun for all. All for fun.,https://www.sloganlist.com/upfile/201810/2018101253185193.png,images/tours/Carnival_Cruise_Line.png,35,31,36
tours,Econo Lodge,Clean. Comfortable. Affordable.,https://www.sloganlist.com/upfile/202008/2020083180130737.png,images/tours/Econo_Lodge.png,236,28,36
tours,Celebrity Cruises,A true departure.,https://www.sloganlist.com/upfile/202008/2020083179963145.png,images/tours/Celebrity_Cruises.png,4,68,118
tours,AAT Kings,Best under the New Zealand sky,https://www.sloganlist.com/upfile/202008/2020083179693369.png,images/tours/AAT_Kings.png,219,30,36
tours,Choice Hotels,You Always Have a Choice.,https://www.sloganlist.com/upfile/202008/2020083179453017.png,images/tours/Choice_Hotels.png,252,204,52
tours,World Expeditions,Enjoy the adventure of being alive!,https://www.sloganlist.com/upfile/202008/2020083179299385.png,images/tours/World_Expeditions.png,36,36,36
tours,Crystal Cruises,Worldâs Best Large Ship Cruise Line,https://www.sloganlist.com/upfile/202008/2020083179139201.png,images/tours/Crystal_Cruises.png,4,140,156
tours,Best Western,Hotels with personality.,https://www.sloganlist.com/upfile/201810/2018100240901869.jpg,images/tours/Best_Western.jpg,19,59,122
tours,Sheraton Hotels,Letâs spend the night together.,https://www.sloganlist.com/upfile/201810/2018100240756033.png,images/tours/Sheraton_Hotels.png,4,4,4
tours,Princess Cruises,Come back new.,https://www.sloganlist.com/upfile/202008/2020083177802353.png,images/tours/Princess_Cruises.png,4,84,164
tours,Swan Hellenic,Never dry.,https://www.sloganlist.com/upfile/202008/2020082645527273.png,images/tours/Swan_Hellenic.png,48,91,145
tours,Silversea Cruises,Intimate Italian cruising.,https://www.sloganlist.com/upfile/201809/2018093043399149.png,images/tours/Silversea_Cruises.png,239,238,239
tours,Costa Cruises,Cruising Italian style.,https://www.sloganlist.com/upfile/202008/2020082645399113.png,images/tours/Costa_Cruises.png,234,216,84
tours,Star Cruises,The first global cruise line.,https://www.sloganlist.com/upfile/202008/2020082645318025.png,images/tours/Star_Cruises.png,37,61,116
tours,Holiday Inn,"Relax, itâs Holiday Inn.",https://www.sloganlist.com/upfile/201809/2018092963136741.png,images/tours/Holiday_Inn.png,105,173,68
tours,Oceania Cruises,Your world. Your way.,https://www.sloganlist.com/upfile/202008/2020082645192257.png,images/tours/Oceania_Cruises.png,100,101,170
airlines,Monarch Airlines,Fly Your Way Every Day,https://www.sloganlist.com/upfile/202009/2020091658888673.png,images/airlines/Monarch_Airlines.png,116,20,116
airlines,Flybe,Close to you.,https://www.sloganlist.com/upfile/202009/2020091656120021.png,images/airlines/Flybe.png,92,60,156
airlines,Pegasus Airlines,The easiest way to fly.,https://www.sloganlist.com/upfile/201905/2019052837391705.png,images/airlines/Pegasus_Airlines.png,228,28,28
airlines,Frontier Airlines,Low Fares Done Right.,https://www.sloganlist.com/upfile/201905/2019052837556485.png,images/airlines/Frontier_Airlines.png,49,115,83
airlines,LATAM Brasil,"Together, further.",https://www.sloganlist.com/upfile/201905/2019052837865033.png,images/airlines/LATAM_Brasil.png,243,13,79
airlines,Hainan Airlines,Cherished Experience.,https://www.sloganlist.com/upfile/201905/2019052838070813.png,images/airlines/Hainan_Airlines.png,230,4,15
airlines,Avianca,It's For You.,https://www.sloganlist.com/upfile/201905/2019052838286377.png,images/airlines/Avianca.png,236,24,28
airlines,Alaska Airlines,Fly smart. Land happy.,https://www.sloganlist.com/upfile/201905/2019052839448345.png,images/airlines/Alaska_Airlines.png,5,39,81
airlines,Ethiopian Airlines,The New Spirit of Africa.,https://www.sloganlist.com/upfile/201905/2019052839655533.png,images/airlines/Ethiopian_Airlines.png,94,143,82
airlines,Lion Air,We make people fly.,https://www.sloganlist.com/upfile/201905/2019052839915641.png,images/airlines/Lion_Air.png,204,52,52
airlines,Garuda Indonesia,The Airline of Indonesia.,https://www.sloganlist.com/upfile/201905/2019052840108033.png,images/airlines/Garuda_Indonesia.png,47,146,159
airlines,Korean Air,Excellence in Flight.,https://www.sloganlist.com/upfile/201905/2019052845242737.png,images/airlines/Korean_Air.png,10,82,155
airlines,Allegiant Air,Together We Fly.,https://www.sloganlist.com/upfile/201905/2019052845523737.png,images/airlines/Allegiant_Air.png,4,92,155
airlines,Air China,Land Your Dream.,https://www.sloganlist.com/upfile/201905/2019052845682437.png,images/airlines/Air_China.png,244,92,101
airlines,China Southern Airlines,Fly your dreams.,https://www.sloganlist.com/upfile/201905/2019052845914721.png,images/airlines/China_Southern_Airlines.png,5,137,204
airlines,China Eastern Airlines,World-Class Hospitality with Eastern Charm.,https://www.sloganlist.com/upfile/201905/2019052846070141.png,images/airlines/China_Eastern_Airlines.png,27,30,124
airlines,Turkish Airlines,Widen Your World.,https://www.sloganlist.com/upfile/201905/2019052846252893.png,images/airlines/Turkish_Airlines.png,200,9,10
airlines,Luxair,Fly in good company.,https://www.sloganlist.com/upfile/201905/2019052736816409.png,images/airlines/Luxair.png,4,171,192
airlines,Air Italy,Imagine The World Differently.,https://www.sloganlist.com/upfile/201905/2019052737036125.png,images/airlines/Air_Italy.png,101,10,53
airlines,Air Dolomiti,We Fly with You.,https://www.sloganlist.com/upfile/201905/2019052737223221.png,images/airlines/Air_Dolomiti.png,83,196,212
airlines,Aer Lingus,Smart flies Aer Lingus.,https://www.sloganlist.com/upfile/201905/2019052737441969.png,images/airlines/Aer_Lingus.png,122,186,65
airlines,CityLine Hungary,Wings for your cargo by CityLine Hungary.,https://www.sloganlist.com/upfile/201905/2019052737780485.png,images/airlines/CityLine_Hungary.png,231,33,38
airlines,Wizz Air,Now we can all fly.,https://www.sloganlist.com/upfile/201905/2019052738965109.png,images/airlines/Wizz_Air.png,199,4,124
airlines,Finnair,"Designed for you, or The Nordic Way.",https://www.sloganlist.com/upfile/201905/2019052739289221.png,images/airlines/Finnair.png,4,148,212
airlines,Scandinavian Airlines,We are travelers.,https://www.sloganlist.com/upfile/201905/2019052739450641.png,images/airlines/Scandinavian_Airlines.png,44,52,131
airlines,Danish Air Transport,The flexible choice.,https://www.sloganlist.com/upfile/201905/2019052739683329.png,images/airlines/Danish_Air_Transport.png,16,163,86
airlines,Croatia Airlines,More than a comfortable flight.,https://www.sloganlist.com/upfile/201905/2019052739859453.png,images/airlines/Croatia_Airlines.png,220,4,60
airlines,Air Belgium,Simply fly away.,https://www.sloganlist.com/upfile/201905/2019052740034421.png,images/airlines/Air_Belgium.png,228,31,23
airlines,Lauda (airline),The Lauda way to fly.,https://www.sloganlist.com/upfile/201905/2019052740199781.png,images/airlines/Lauda_(airline).png,221,7,5
airlines,Western Airlines,The Only Way to Fly.,https://www.sloganlist.com/upfile/201905/2019051560548485.jpg,images/airlines/Western_Airlines.jpg,199,11,12
airlines,US Airways,The new American is arriving.,https://www.sloganlist.com/upfile/201905/2019051560682157.png,images/airlines/US_Airways.png,164,180,180
airlines,Pan American World Airways,World's Most Experienced Airline.,https://www.sloganlist.com/upfile/201905/2019051560810689.png,images/airlines/Pan_American_World_Airways.png,44,100,172
airlines,North Central Airlines,Route of the Northliners.,https://www.sloganlist.com/upfile/201905/2019051561195093.png,images/airlines/North_Central_Airlines.png,14,28,130
airlines,Ansett Australia,No one aims higher.,https://www.sloganlist.com/upfile/201905/2019051561313813.png,images/airlines/Ansett_Australia.png,15,71,137
airlines,AirTran Airways,There's nothing stopping you.,https://www.sloganlist.com/upfile/201905/2019051561594205.png,images/airlines/AirTran_Airways.png,252,12,12
airlines,Air India,Air Indiaâ¦ Truly Indian.,https://www.sloganlist.com/upfile/201904/2019041246512781.jpg,images/airlines/Air_India.jpg,247,240,235
airlines,Emirates (airline),Fly Better.,https://www.sloganlist.com/upfile/201904/2019041246716469.png,images/airlines/Emirates_(airline).png,227,50,69
airlines,Qatar Airways,Worlds 5 Star Airline.,https://www.sloganlist.com/upfile/201904/2019041246873517.png,images/airlines/Qatar_Airways.png,77,90,100
airlines,SpiceJet,Red. Hot. Spicy.,https://www.sloganlist.com/upfile/201904/2019041246997781.png,images/airlines/SpiceJet.png,222,26,39
airlines,Aegean Airlines,Discover Your Greece.,https://www.sloganlist.com/upfile/201904/2019041247223017.png,images/airlines/Aegean_Airlines.png,194,199,215
airlines,Airlink,Freedom of the African Sky.,https://www.sloganlist.com/upfile/201904/2019042441705085.png,images/airlines/Airlink.png,190,44,44
airlines,Fly Blue Crane,A fresh approach.,https://www.sloganlist.com/upfile/201903/2019032156867673.jpg,images/airlines/Fly_Blue_Crane.jpg,41,39,91
airlines,South African Airways,Bringing the world to Africa.,https://www.sloganlist.com/upfile/201903/2019032157180581.png,images/airlines/South_African_Airways.png,206,198,190
airlines,South African Express,We Fly For You.,https://www.sloganlist.com/upfile/201903/2019032157385221.png,images/airlines/South_African_Express.png,136,148,144
airlines,China Airlines,Journey with a caring smile,https://www.sloganlist.com/upfile/202009/2020090280881769.png,images/airlines/China_Airlines.png,229,132,144
airlines,S7 Airlines,Freedom to choose.,https://www.sloganlist.com/upfile/201901/2019012538001205.png,images/airlines/S7_Airlines.png,242,245,200
airlines,Thai Airways,Smooth as Silk.,https://www.sloganlist.com/upfile/201901/2019012453617549.jpg,images/airlines/Thai_Airways.jpg,226,204,87
airlines,SilkAir,A Joy To Fly,https://www.sloganlist.com/upfile/201901/2019012440249421.png,images/airlines/SilkAir.png,7,146,130
airlines,LOT Polish Airlines,You choose the direction.,https://www.sloganlist.com/upfile/201901/2019012440637469.png,images/airlines/LOT_Polish_Airlines.png,28,51,115
airlines,Cebu Pacific,Let's Take to the Sky,https://www.sloganlist.com/upfile/202009/2020090280618897.png,images/airlines/Cebu_Pacific.png,12,145,125
airlines,Philippine Airlines,The Heart of the Filipino.,https://www.sloganlist.com/upfile/202009/2020090280382561.png,images/airlines/Philippine_Airlines.png,226,25,16
airlines,VivaAerobus,All you need to fly.,https://www.sloganlist.com/upfile/202009/2020090280166921.png,images/airlines/VivaAerobus.png,4,156,52
airlines,Volaris,"Don't just fly, vuela",https://www.sloganlist.com/upfile/201901/2019012156696565.png,images/airlines/Volaris.png,5,5,5
airlines,AEROMEXICO,Mexico's Global Airline,https://www.sloganlist.com/upfile/202009/2020090280051057.png,images/airlines/AEROMEXICO.png,8,37,88
airlines,Malindo Air,Smarter Way to Stay High,https://www.sloganlist.com/upfile/202009/2020090279848449.png,images/airlines/Malindo_Air.png,212,44,36
airlines,Azores Airlines,The Atlantic and You,https://www.sloganlist.com/upfile/201901/2019012054410985.jpg,images/airlines/Azores_Airlines.jpg,84,169,86
airlines,TAP Air Portugal,With Open Arms,https://www.sloganlist.com/upfile/201901/2019011941643945.png,images/airlines/TAP_Air_Portugal.png,188,212,50
airlines,Blue Air,Follow your dreams and fly.,https://www.sloganlist.com/upfile/201901/2019011843111537.png,images/airlines/Blue_Air.png,35,66,155
airlines,Level (airline),It's your world,https://www.sloganlist.com/upfile/201901/2019011759035005.png,images/airlines/Level_(airline).png,4,172,220
airlines,Vueling,We Love Places.,https://www.sloganlist.com/upfile/201901/2019011758505301.png,images/airlines/Vueling.png,115,115,115
airlines,British Caledonian,We never forget you have a choice.,https://www.sloganlist.com/upfile/201901/2019011553341769.png,images/airlines/British_Caledonian.png,4,4,4
airlines,Nok Air,We Fly Smiles,https://www.sloganlist.com/upfile/201901/2019011541502741.png,images/airlines/Nok_Air.png,31,28,30
airlines,Japan Airlines,Fly into tomorrow.,https://www.sloganlist.com/upfile/201901/2019010938296249.png,images/airlines/Japan_Airlines.png,228,8,24
airlines,Air Berlin,Your Airline,https://www.sloganlist.com/upfile/201901/2019010564171877.png,images/airlines/Air_Berlin.png,203,36,52
airlines,WestJet,Love where you're going.,https://www.sloganlist.com/upfile/201901/2019010347632437.png,images/airlines/WestJet.png,15,175,159
airlines,Jet2,Friendly Low Fares.,https://www.sloganlist.com/upfile/201901/2019010170062633.png,images/airlines/Jet2.png,228,36,28
airlines,EasyJet,This is Generation easyJet.,https://www.sloganlist.com/upfile/201812/2018123160682697.png,images/airlines/EasyJet.png,154,63,4
airlines,Jetstar Airways,Australia's No. 1 Low Fares Airline.,https://www.sloganlist.com/upfile/201812/2018122942995981.png,images/airlines/Jetstar_Airways.png,249,90,20
airlines,Birmingham Airport,Hello world.,https://www.sloganlist.com/upfile/201811/2018112941744729.png,images/airlines/Birmingham_Airport.png,14,150,210
airlines,London City Airport,Get closer.,https://www.sloganlist.com/upfile/201811/2018112941576289.png,images/airlines/London_City_Airport.png,4,92,172
airlines,Liverpool John Lennon Airport,Above us only sky.,https://www.sloganlist.com/upfile/201811/2018112941278337.jpg,images/airlines/Liverpool_John_Lennon_Airport.jpg,240,237,239
airlines,AirAsia,Now Everyone Can Fly,https://www.sloganlist.com/upfile/201810/2018101258784753.png,images/airlines/AirAsia.png,227,34,34
airlines,Bangkok Airways,Asia's Boutique Airline.,https://www.sloganlist.com/upfile/201901/2019010682621425.png,images/airlines/Bangkok_Airways.png,225,70,41
airlines,JetBlue Airways,You Above All.,https://www.sloganlist.com/upfile/202009/2020090279160905.png,images/airlines/JetBlue_Airways.png,4,60,116
